gn|2|21|Então o SENHOR Deus fez cair um sono pesado sobre o homem, e este adormeceu; tomou-lhe, então, uma das costelas e fechou a carne em seu lugar;
gn|2|22|e da costela que o SENHOR Deus lhe havia tomado, formou a mulher e a trouxe ao homem.
gn|2|23|Então disse o homem: Esta é agora osso dos meus ossos e carne da minha carne; ela será chamada mulher, porquanto do homem foi tomada.
gn|2|24|Portanto, o homem deixará seu pai e sua mãe e se unirá à sua mulher, e eles serão uma só carne.
gn|2|25|E os dois estavam nus, o homem e sua mulher, e não se envergonhavam.
gn|3|1|Ora, a serpente era o mais astuto de todos os animais do campo que o SENHOR Deus havia feito. E ela disse à mulher: Foi assim que Deus disse: Não comereis de nenhuma árvore do jardim?
gn|3|2|Respondeu a mulher à serpente: Do fruto das árvores do jardim podemos comer,
gn|3|3|mas do fruto da árvore que está no meio do jardim, disse Deus: Não comereis dele, nem nele tocareis; se o fizerdes, morrereis.
gn|3|4|Disse a serpente à mulher: Com certeza, não morrereis.
gn|3|5|Na verdade, Deus sabe que no dia em que comerdes desse fruto, vossos olhos se abrirão, e sereis como Deus, conhecendo o bem e o mal.
gn|3|6|Então, vendo a mulher que a árvore era boa para dela comer, agradável aos olhos e desejável para dar entendimento, tomou do seu fruto, comeu e deu dele a seu marido, que também comeu.
gn|3|7|Então os olhos dos dois foram abertos e ficaram sabendo que estavam nus; por isso, entrelaçaram folhas de figueira e fizeram para si aventais.
gn|3|8|Ao ouvirem a voz do SENHOR Deus, que andava pelo jardim no final da tarde, o homem e sua mulher esconderam-se da presença do SENHOR Deus, entre as árvores do jardim.
gn|3|9|Mas o SENHOR Deus chamou o homem, perguntando: Onde estás?
gn|3|10|O homem respondeu: Ouvi a tua voz no jardim e tive medo, porque estava nu; por isso me escondi.
gn|3|11|Deus perguntou-lhe outra vez: Quem te mostrou que estavas nu? Comeste da árvore da qual te ordenei que não comesses?
gn|3|12|Respondeu então o homem: A mulher que me deste deu-me da árvore, e eu comi.
gn|3|13|E o SENHOR Deus perguntou à mulher: Que foi que fizeste? E ela respondeu: A serpente me enganou, e eu comi.
gn|3|14|Então o SENHOR Deus disse à serpente: Porque fizeste isso, serás maldita entre todo o gado e entre todos os animais do campo; andarás sobre o teu ventre e comerás pó todos os dias da tua vida.
gn|3|15|Porei inimizade entre ti e a mulher, entre a tua descendência e a descendência dela; esta te ferirá a cabeça, e tu lhe ferirás o calcanhar.
gn|3|16|E disse para a mulher: Multiplicarei grandemente a tua dor na gravidez; com dor darás à luz filhos; o teu desejo será para o teu marido, e ele te dominará.
gn|3|17|E disse para o homem: Porque deste ouvidos à voz da tua mulher e comeste da árvore da qual te ordenei: Não comerás dela; maldita é a terra por tua causa; com sofrimento comerás dela todos os dias da tua vida.
gn|3|18|Ela te produzirá espinhos e ervas daninhas; e terás de comer das plantas do campo.
gn|3|19|Do suor do teu rosto comerás o teu pão, até que tornes à terra, pois dela foste tirado; porque és pó, e ao pó tornarás.
gn|3|20|Adão chamou Eva à sua mulher, porque ela foi a mãe de todo vivente.
gn|3|21|E o SENHOR Deus fez roupas de peles para Adão e sua mulher, e os vestiu.
gn|3|22|Então disse o SENHOR Deus: Agora o homem tornou-se como um de nós e conhece o bem e o mal. Não suceda que estenda a mão e tome também da árvore da vida, coma e viva eternamente.
gn|3|23|Por isso, o SENHOR Deus o mandou para fora do jardim do Éden, para cultivar o solo, do qual fora tirado.
gn|3|24|E havendo expulsado o homem, pôs a leste do jardim do Éden os querubins e uma espada flamejante que se revolvia por todos os lados, para guardar o caminho da árvore da vida.
gn|4|1|Adão conheceu intimamente Eva, sua mulher; ela engravidou e, tendo dado à luz Caim, disse: Alcancei do SENHOR um filho homem.
gn|4|2|Tornou ela a dar à luz outro filho, Abel, irmão dele. Abel tornou-se pastor de ovelhas, e Caim, agricultor.
gn|4|3|Tempos depois, Caim trouxe do fruto da terra uma oferta ao SENHOR.
gn|4|4|Abel também trouxe da gordura das primeiras crias de suas ovelhas. E o SENHOR acolheu bem Abel e sua oferta,
gn|4|5|mas não acolheu Caim e sua oferta. Por isso, Caim ficou furioso, e ficou com o semblante abatido.
gn|4|6|Então o SENHOR perguntou a Caim: Por que te iraste? E por que estás com semblante abatido?
gn|4|7|Se procederes bem, não se restabelecerá o teu semblante? Mas, se não procederes bem, o pecado jaz à porta, e o desejo dele será contra ti; mas tu deves dominá-lo.
gn|4|8|Então Caim disse a seu irmão Abel: Vamos ao campo. E, enquanto estavam no campo, Caim se levantou contra o seu irmão Abel e o matou.
gn|4|9|E o SENHOR perguntou a Caim: Onde está Abel, teu irmão? Ele respondeu: Não sei; por acaso sou guarda do meu irmão?
gn|4|10|E Deus prosseguiu: Que fizeste? A voz do sangue do teu irmão está clamando a mim desde a terra.
gn|4|11|Agora maldito és tu; serás afastado da terra, que abriu a boca para receber da tua mão o sangue de teu irmão.
gn|4|12|Quando cultivares a terra, ela não te dará mais sua força; serás fugitivo e vagarás pela terra.
gn|4|13|Então Caim disse ao SENHOR: A minha punição é maior do que a que posso suportar.
gn|4|14|Hoje me expulsas da face da terra; também me esconderei da tua presença; serei fugitivo e vagarei pela terra; e quem me encontrar me matará.
gn|4|15|O SENHOR, porém, lhe disse: Sete vezes recairá a vingança sobre quem matar Caim. E pôs o SENHOR um sinal em Caim, para que ninguém que o encontrasse o ferisse de morte.
gn|4|16|Então Caim saiu da presença do SENHOR e foi habitar na terra de Node, ao oriente do Éden.
gn|4|17|Caim conheceu intimamente sua mulher, ela engravidou e deu à luz Enoque. Caim edificou uma cidade e deu-lhe o nome do filho, Enoque.
gn|4|18|A Enoque nasceu Irade, e Irade gerou Meujael, e Meujael gerou Metusael, e Metusael gerou Lameque.
gn|4|19|Lameque tomou para si duas mulheres: o nome de uma era Ada, e o nome da outra, Zila.
gn|4|20|E Ada deu à luz Jabal; este foi o pai dos que habitam em tendas e possuem gado.
gn|4|21|O nome do seu irmão era Jubal; este foi o pai de todos os que tocam harpa e flauta.
gn|4|22|Zila também teve um filho, Tubal-Caim, fabricante de todo instrumento cortante de cobre e de ferro; e a irmã de Tubal-Caim foi Naamá.
gn|4|23|Então Lameque disse às suas mulheres: Ada e Zila, dai ouvidos à minha voz; escutai, mulheres de Lameque, as minhas palavras; pois matei um homem por me ferir, e um rapaz por me pisar.
gn|4|24|Se Caim há de ser vingado sete vezes, com certeza Lameque o será setenta e sete vezes.
gn|4|25|Tornou Adão a conhecer intimamente sua mulher, e ela deu à luz um filho, a quem pôs o nome de Sete; e ela disse: Deus me deu outro filho em lugar de Abel, já que Caim o matou.
gn|4|26|A Sete também nasceu um filho, a quem pôs o nome de Enos. Foi nesse tempo que os homens começaram a invocar o nome do SENHOR.
gn|5|1|Este é o livro das gerações de Adão. No dia em que Deus criou o homem, ele o fez à semelhança de Deus.
gn|5|2|Criou o homem e a mulher; e os abençoou, e os chamou pelo nome de Homem, no dia em que foram criados.
gn|5|3|Adão viveu cento e trinta anos e gerou um filho à sua semelhança, conforme sua imagem, e pôs-lhe o nome de Sete.
gn|5|4|E depois que gerou Sete, os dias de Adão foram oitocentos anos; e gerou filhos e filhas.
gn|5|5|Todos os dias que Adão viveu foram novecentos e trinta anos; e morreu.
gn|5|6|Sete viveu cento e cinco anos e gerou Enos.
gn|5|7|Depois que gerou Enos, Sete viveu oitocentos e sete anos; e gerou filhos e filhas.
gn|5|8|Todos os dias de Sete foram novecentos e doze anos; e morreu.
gn|5|9|Enos viveu noventa anos, e gerou Quenã.
gn|5|10|Depois que gerou Quenã, Enos viveu oitocentos e quinze anos; e gerou filhos e filhas.
gn|5|11|Todos os dias de Enos foram novecentos e cinco anos; e morreu.
gn|5|12|Quenã viveu setenta anos, e gerou Maalalel.
gn|5|13|Depois que gerou Maalalel, Quenã viveu oitocentos e quarenta anos; e gerou filhos e filhas.
gn|5|14|Todos os dias de Quenã foram novecentos e dez anos; e morreu.
gn|5|15|Maalalel viveu sessenta e cinco anos, e gerou Jarede.
gn|5|16|Depois que gerou Jarede, Maalalel viveu oitocentos e trinta anos; e gerou filhos e filhas.
gn|5|17|Todos os dias de Maalalel foram oitocentos e noventa e cinco anos; e morreu.
gn|5|18|Jarede viveu cento e sessenta e dois anos, e gerou Enoque.
gn|5|19|Depois que gerou Enoque, Jarede viveu oitocentos anos; e gerou filhos e filhas.
gn|5|20|Todos os dias de Jarede foram novecentos e sessenta e dois anos; e morreu.
gn|5|21|Enoque viveu sessenta e cinco anos, e gerou Matusalém.
gn|5|22|Depois que gerou Matusalém, Enoque andou com Deus durante trezentos anos; e gerou filhos e filhas.
gn|5|23|Todos os dias de Enoque foram trezentos e sessenta e cinco anos.
gn|5|24|Enoque andou com Deus até que não foi mais visto, porque Deus o havia tomado.
gn|5|25|Matusalém viveu cento e oitenta e sete anos; e gerou Lameque.
gn|5|26|Depois que gerou Lameque, Matusalém viveu setecentos e oitenta e dois anos; e gerou filhos e filhas.
gn|5|27|Todos os dias de Matusalém foram novecentos e sessenta e nove anos; e morreu.
gn|5|28|Lameque viveu cento e oitenta e dois anos; e gerou um filho,
gn|5|29|a quem chamou Noé, dizendo: Este nos consolará de nossas obras e do trabalho de nossas mãos, que provêm da terra que o SENHOR amaldiçoou.
gn|5|30|Depois que gerou Noé, Lameque viveu quinhentos e noventa e cinco anos; e gerou filhos e filhas.
gn|5|31|Todos os dias de Lameque foram setecentos e setenta e sete anos; e morreu.
gn|5|32|E Noé tinha quinhentos anos quando havia gerado Sem, Cam e Jafé.
gn|6|1|Sucedeu que, quando os homens começaram a multiplicar-se na terra e lhes nasceram filhas,
gn|6|2|os filhos de Deus viram que as filhas dos homens eram bonitas e, dentre todas elas, tomaram as que haviam escolhido.
gn|6|3|Então disse o SENHOR: O meu Espírito não permanecerá para sempre no homem, pois ele é carne; os seus dias serão cento e vinte anos.
gn|6|4|Naqueles dias os nefilins estavam na terra, e também depois, quando os filhos de Deus possuíram as filhas dos homens, as quais lhes deram filhos. Esses nefilins eram os valentes, os homens de renome da antiguidade.
gn|6|5|E o SENHOR viu que a maldade do homem na terra era grande e que toda a imaginação dos pensamentos de seu coração era continuamente má.
gn|6|6|Então o SENHOR arrependeu-se de haver feito o homem na terra, e isso lhe pesou no coração.
gn|6|7|E disse o SENHOR: Destruirei da face da terra o homem que criei, tanto o homem como o gado, os animais que rastejam e as aves do céu; pois me arrependo de havê-los feito.
gn|6|8|Noé, porém, encontrou graça aos olhos do SENHOR.
gn|6|9|Estas são as gerações de Noé. Ele era homem justo e íntegro em sua geração e andava com Deus.
gn|6|10|Noé gerou três filhos: Sem, Cam e Jafé.
gn|6|11|A terra, porém, estava corrompida diante de Deus e cheia de violência.
gn|6|12|E Deus viu a terra, e ela estava corrompida, pois a humanidade toda havia corrompido a sua conduta sobre a terra.
gn|6|13|Então Deus disse a Noé: O fim de toda a humanidade chegou diante de mim; pois a terra está cheia da violência dos homens; eu os destruirei juntamente com a terra.
gn|6|14|Constrói uma arca de madeira de gôfer: faze compartimentos na arca e reveste-a com betume por dentro e por fora.
gn|6|15|Tu a farás desta maneira: o comprimento da arca será de trezentos côvados, a sua largura, de cinquenta, e a sua altura, de trinta.
gn|6|16|Farás na arca uma janela de um côvado de altura; e na sua lateral porás a porta da arca; faze-a com andares: baixo, segundo e terceiro.
gn|6|17|Porque estou trazendo o dilúvio sobre a terra, para destruir de debaixo do céu todo ser em que há fôlego de vida; tudo o que há na terra expirará.
gn|6|18|Mas estabelecerei contigo a minha aliança; tu entrarás na arca, e contigo, teus filhos, tua mulher e as mulheres de teus filhos.
gn|6|19|De tudo o que vive, de todos os seres, farás entrar na arca dois de cada espécie, macho e fêmea, para os conservares vivos contigo.
gn|6|20|Das aves segundo suas espécies, dos grandes animais segundo suas espécies, de todo animal que rasteja pela terra segundo suas espécies, dois de cada espécie virão a ti, para os conservares com vida.
gn|6|21|Leva todo tipo de alimento e armazena-o contigo, pois servirá de sustento para ti e para eles.
gn|6|22|Assim fez Noé, segundo tudo o que Deus lhe ordenara.
gn|7|1|Depois disso, o SENHOR falou a Noé: Entra na arca, tu e toda a tua família, pois tenho visto que és justo diante de mim nesta geração.
gn|7|2|Leva contigo sete casais de todos os animais limpos, o macho e sua fêmea; porém, dos animais que não são limpos, leva apenas um casal, o macho e sua fêmea;
gn|7|3|leva também sete casais das aves do céu, macho e fêmea, para que sua espécie se conserve com vida sobre a face de toda a terra.
gn|7|4|Porque, passados mais sete dias, farei chover sobre a terra quarenta dias e quarenta noites, e exterminarei da face da terra todas as criaturas que fiz.
gn|7|5|E Noé fez tudo conforme o SENHOR lhe havia ordenado.
gn|7|6|Noé tinha seiscentos anos de idade quando as águas do dilúvio vieram sobre a terra.
gn|7|7|Noé entrou na arca com seus filhos, sua mulher e as mulheres de seus filhos, por causa das águas do dilúvio.
gn|7|8|Os animais grandes, as aves e todo animal pequeno sobre a terra, dos limpos e dos que não são limpos,
gn|7|9|foram de dois em dois até Noé e entraram na arca, macho e fêmea, como Deus havia ordenado a Noé.
gn|7|10|Passados os sete dias, as águas do dilúvio vieram sobre a terra.
gn|7|11|Aos dezessete dias do segundo mês do ano seiscentos da vida de Noé, romperam-se todas as fontes do grande abismo, e as janelas do céu se abriram;
gn|7|12|e caiu chuva sobre a terra quarenta dias e quarenta noites.
gn|7|13|Nesse mesmo dia, Noé entrou na arca, juntamente com seus filhos Sem, Cam e Jafé, com sua mulher e as três mulheres de seus filhos,
gn|7|14|e com eles todo animal selvagem segundo sua espécie, todo gado segundo sua espécie, todo animal rastejante que se arrasta sobre a terra segundo sua espécie e toda ave com asas, segundo sua espécie, todo pássaro e tudo o que tem asa.
gn|7|15|De dois em dois, todas as criaturas em que havia fôlego de vida foram até Noé e entraram na arca.
gn|7|16|E os que entraram eram de toda criatura, macho e fêmea, como Deus lhe havia ordenado; então o SENHOR o fechou dentro.
gn|7|17|Durante quarenta dias o dilúvio veio sobre a terra; as águas aumentaram e levantaram a arca, que se elevou acima da terra.
gn|7|18|E as águas prevaleceram e aumentaram muito sobre a terra, e a arca vagava sobre as águas.
gn|7|19|As águas prevaleceram excessivamente sobre a terra; e foram cobertos todos os altos montes que havia debaixo do céu.
gn|7|20|As águas prevaleceram quinze côvados acima dos montes, os quais foram assim cobertos.
gn|7|21|E morreu toda criatura que se move sobre a terra, tanto as aves como o gado, animais selvagens, todos os animais pequenos que vivem na terra e toda a humanidade.
gn|7|22|E morreu tudo o que tinha o fôlego do sopro de vida em suas narinas, tudo o que havia em terra seca.
gn|7|23|Assim foram exterminadas todas as criaturas que havia sobre a face da terra, tanto o homem como os grandes animais, os animais que rastejam e as aves do céu; todos foram exterminados da terra; restaram somente Noé e os que estavam com ele na arca.
gn|7|24|E as águas prevaleceram sobre a terra cento e cinquenta dias.
gn|8|1|Deus lembrou-se de Noé, de todo o gado e de todos os animais selvagens que estavam com ele na arca; e Deus fez passar um vento sobre a terra, e as águas começaram a diminuir.
gn|8|2|As fontes do abismo e as janelas do céu se fecharam, e a chuva do céu se deteve;
gn|8|3|as águas foram recuando de cima da terra e, depois de cento e cinquenta dias, haviam diminuído.
gn|8|4|A arca parou sobre os montes de Ararate no dia dezessete do sétimo mês.
gn|8|5|As águas foram diminuindo até o décimo mês, e os cumes dos montes apareceram no primeiro dia do décimo mês.
gn|8|6|Ao final de quarenta dias, Noé abriu a janela que havia feito na arca
gn|8|7|e soltou um corvo. Ele saiu da arca, mas ia e voltava enquanto não secavam as águas que cobriam a terra.
gn|8|8|Depois, soltou uma pomba para ver se as águas haviam diminuído sobre a face da terra;
gn|8|9|mas a pomba não achou onde pousar a planta dos pés, porque as águas ainda cobriam a face de toda a terra. Então voltou para Noé na arca. Estendendo a mão, Noé segurou-a e a recolheu consigo na arca.
gn|8|10|Esperou mais sete dias e tornou a soltar a pomba para fora da arca.
gn|8|11|À tardinha, a pomba voltou para ele e trazia no bico uma folha nova de oliveira. Então Noé soube que as águas haviam diminuído sobre a terra.
gn|8|12|Esperou ainda mais sete dias e tornou a soltar a pomba, mas ela não voltou mais para ele.
gn|8|13|As águas que estavam sobre a terra secaram no primeiro dia do primeiro mês do ano seiscentos e um. Então Noé tirou a cobertura da arca, olhou e viu que a face da terra havia secado.
gn|8|14|Aos vinte e sete dias do segundo mês, a terra estava totalmente seca.
gn|8|15|Então Deus falou a Noé:
gn|8|16|Sai da arca, juntamente com tua mulher, teus filhos e as mulheres de teus filhos.
gn|8|17|Traze para fora todos os animais que estão contigo, de toda criatura, tanto aves como grandes animais, e todo animal rastejante que se arrasta sobre a terra, para que nela se reproduzam, frutifiquem e se multipliquem.
gn|8|18|Então Noé saiu, e com ele seus filhos, sua mulher e as mulheres de seus filhos,
gn|8|19|e todo animal grande, todo animal rastejante e toda ave. Tudo o que se move sobre a terra, segundo suas famílias, saiu da arca.
gn|8|20|Então Noé edificou um altar ao SENHOR, tomou de todo animal limpo e de toda ave limpa e ofereceu holocaustos sobre o altar.
gn|8|21|O SENHOR sentiu o aroma suave e disse em seu coração: Não tornarei a amaldiçoar a terra por causa do homem, pois a imaginação do seu coração é má desde a infância; nem tornarei a ferir de morte todo ser vivo, como acabo de fazer.
gn|8|22|Enquanto a terra durar, não deixará de haver plantio e colheita, frio e calor, verão e inverno, dia e noite.
gn|9|1|Deus abençoou Noé e seus filhos; e disse-lhes: Frutificai, multiplicai-vos e enchei a terra.
gn|9|2|Todo animal da terra, toda ave do céu, tudo o que rasteja sobre a terra e todos os peixes do mar terão medo e pavor de vós; são entregues nas vossas mãos.
gn|9|3|Tudo quanto se move e vive vos servirá de alimento, bem como a planta verde; eu vos dei tudo.
gn|9|4|Mas não comereis a carne com sua vida, isto é, com seu sangue.
gn|9|5|Certamente cobrarei o vosso sangue, o sangue da vossa vida; eu o cobrarei de todo animal, como também do homem; sim, cobrarei da mão de cada um a vida do seu próximo.
gn|9|6|Quem derramar sangue de homem, terá o seu sangue derramado pelo homem, porque Deus fez o homem à sua imagem.
gn|9|7|Mas, frutificai e multiplicai-vos; povoai plenamente a terra e multiplicai-vos nela.
gn|9|8|Deus também disse a Noé e seus filhos:
gn|9|9|Faço agora a minha aliança convosco e com a vossa descendência,
gn|9|10|e com todo ser vivo que está convosco, com as aves, com o gado e com todo animal selvagem; com todos os que saíram da arca, sim, com todo animal da terra.
gn|9|11|Sim, faço a minha aliança convosco; todas as criaturas nunca mais serão destruídas pelas águas do dilúvio; nunca mais haverá dilúvio para destruir a terra.
gn|9|12|E Deus disse: Este é o sinal da aliança que firmo entre mim e vós e com todo ser vivo que está convosco, por gerações perpétuas:
gn|9|13|Coloquei o meu arco nas nuvens; ele será o sinal de uma aliança entre mim e a terra.
gn|9|14|E acontecerá que, quando eu trouxer nuvens sobre a terra, e o arco aparecer nelas,
gn|9|15|então me lembrarei da minha aliança, que firmei entre mim e vós e com todo ser vivo de todas as criaturas; e as águas jamais se transformarão em dilúvio para destruir todas as criaturas.
gn|9|16|O arco estará nas nuvens, e olharei para ele a fim de me lembrar da aliança perpétua entre Deus e todo ser vivo de todas as espécies sobre a terra.
gn|9|17|Deus também disse a Noé: Esse é o sinal da aliança que firmei entre mim e todas as criaturas sobre a terra.
gn|9|18|Os filhos de Noé que saíram da arca foram Sem, Cam e Jafé; e Cam é o pai de Canaã.
gn|9|19|Esses três foram os filhos de Noé; e a partir deles toda a terra foi povoada.
gn|9|20|Noé começou a cultivar a terra e plantou uma vinha.
gn|9|21|Então, bebeu do vinho e embriagou-se; e ficou nu dentro da sua tenda.
gn|9|22|E Cam, pai de Canaã, viu a nudez do pai. E contou isso a seus dois irmãos, que estavam do lado de fora.
gn|9|23|Mas Sem e Jafé pegaram uma capa e puseram-na sobre os ombros; então, andando de costas, cobriram a nudez do pai, com os rostos virados, para não verem a nudez do pai.
gn|9|24|Quando Noé despertou do sono provocado pelo vinho, soube o que seu filho mais moço havia feito
gn|9|25|e disse: Maldito seja Canaã; ele será escravo de escravos de seus irmãos.
gn|9|26|E acrescentou: Bendito seja o SENHOR, o Deus de Sem; e Canaã seja seu escravo.
gn|9|27|Que Deus amplie o domínio de Jafé, e Jafé habite nas tendas de Sem; e Canaã seja seu escravo.
gn|9|28|E Noé viveu trezentos e cinquenta anos, depois do dilúvio.
gn|9|29|Todos os dias de Noé foram novecentos e cinquenta anos; e morreu.
gn|10|1|Estas são as gerações dos filhos de Noé: Sem, Cam e Jafé; seus filhos nasceram depois do dilúvio.
gn|10|2|Os filhos de Jafé: Gomer, Magogue, Madai, Javã, Tubal, Meseque e Tiras.
gn|10|3|Os filhos de Gomer: Asquenaz, Rifate e Togarma.
gn|10|4|Os filhos de Javã: Elisá, Társis, Quitim e Dodanim.
gn|10|5|As terras costeiras entre as nações foram repartidas entre eles, cada qual segundo sua língua, segundo suas famílias, entre suas nações.
gn|10|6|Os filhos de Cam: Cuxe, Mizraim, Pute e Canaã.
gn|10|7|Os filhos de Cuxe: Seba, Havilá, Sabtá, Raamá e Sabtecá; e os filhos de Raamá são Sebá e Dedã.
gn|10|8|Cuxe também gerou Ninrode, o primeiro a ser poderoso na terra.
gn|10|9|Ele era poderoso caçador diante do SENHOR; pelo que se diz: Como Ninrode, poderoso caçador diante do SENHOR.
gn|10|10|O princípio do seu reino foi Babel, Ereque, Acade e Calné, na terra de Sinar.
gn|10|11|Dessa terra ele foi para a Assíria e fundou Nínive, Reobote-Ir, Calá
gn|10|12|e Résem entre Nínive e Calá (esta é a grande cidade).
gn|10|13|Mizraim gerou Ludim, Anamim, Leabim, Naftuim,
gn|10|14|Patrusim, Casluim (de onde saíram os filisteus) e Caftorim.
gn|10|15|Canaã gerou Sidom, seu primogênito, e Hete,
gn|10|16|e também o jebuseu, o amorreu, o girgaseu,
gn|10|17|o heveu, o arqueu, o sineu,
gn|10|18|o arvadeu, o zemareu e o hamateu. Depois as famílias dos cananeus se espalharam.
gn|10|19|Os limites dos cananeus iam desde Sidom, prosseguiam até Gerar e chegavam a Gaza; de lá continuavam até Sodoma, Gomorra, Admá e Zeboim, indo até Lasa.
